root,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,$<performance
1,0,0,1,0,1,256,32,1024,46920.6
1,0,0,1,0,1,64,2,4096,46897.6
1,0,0,1,0,1,128,2,4096,47034.2
1,0,0,1,0,1,256,2,4096,46872.6
1,0,0,1,0,1,64,8,4096,46850.8
1,0,0,1,0,1,128,8,4096,46941.4
1,0,0,1,0,1,256,8,4096,46916.8
1,0,0,1,0,1,64,32,4096,46978
1,0,0,1,0,1,128,32,4096,46920
1,0,0,1,0,1,256,32,4096,46856.4
1,0,0,1,1,0,64,2,256,47170.2
1,0,0,1,1,0,128,2,256,46945.2
1,0,0,1,1,0,256,2,256,47031.8
1,0,0,1,1,0,64,8,256,47244
1,0,0,1,1,0,128,8,256,47385.8
1,0,0,1,1,0,256,8,256,47224.4
1,0,0,1,1,0,64,32,256,47325.6
1,0,0,1,1,0,128,32,256,47056.8
1,0,0,1,1,0,256,32,256,47276.2
1,0,0,1,1,0,64,2,1024,47217.4
1,0,0,1,1,0,128,2,1024,47285
1,0,0,1,1,0,256,2,1024,47240.8
1,0,0,1,1,0,64,8,1024,47127.4
1,0,0,1,1,0,128,8,1024,47237.2
1,0,0,1,1,0,256,8,1024,47157.6
1,0,0,1,1,0,64,32,1024,47379
1,0,0,1,1,0,128,32,1024,47287.8
1,0,0,1,1,0,256,32,1024,47115.6
1,0,0,1,1,0,64,2,4096,47259.8
1,0,0,1,1,0,128,2,4096,46967.8
1,0,0,1,1,0,256,2,4096,47307.6
1,0,0,1,1,0,64,8,4096,47187.6
1,0,0,1,1,0,128,8,4096,47003.4
1,0,0,1,1,0,256,8,4096,47035.6
1,0,0,1,1,0,64,32,4096,47272.8
1,0,0,1,1,0,128,32,4096,47227
1,0,0,1,1,0,256,32,4096,47007.6
1,0,0,1,1,1,64,2,256,47215.6
1,0,0,1,1,1,128,2,256,47165.8
1,0,0,1,1,1,256,2,256,47215.6
1,0,0,1,1,1,64,8,256,47213
1,0,0,1,1,1,128,8,256,47301.2
1,0,0,1,1,1,256,8,256,47354.8
1,0,0,1,1,1,64,32,256,47294.4
1,0,0,1,1,1,128,32,256,47230
1,0,0,1,1,1,256,32,256,47007
1,0,0,1,1,1,64,2,1024,47332
1,0,0,1,1,1,128,2,1024,47143
1,0,0,1,1,1,256,2,1024,47239.6
1,0,0,1,1,1,64,8,1024,47074.6
1,0,0,1,1,1,128,8,1024,47624
1,0,0,1,1,1,256,8,1024,47440.4
1,0,0,1,1,1,64,32,1024,47135.4
1,0,0,1,1,1,128,32,1024,47102.6
1,0,0,1,1,1,256,32,1024,47361.8
1,0,0,1,1,1,64,2,4096,47162.6
1,0,0,1,1,1,128,2,4096,47225.2
1,0,0,1,1,1,256,2,4096,47839.8
1,0,0,1,1,1,64,8,4096,47085.2
1,0,0,1,1,1,128,8,4096,47223.4
1,0,0,1,1,1,256,8,4096,47928.2
1,0,0,1,1,1,64,32,4096,47072.2
1,0,0,1,1,1,128,32,4096,48110.6
1,0,0,1,1,1,256,32,4096,47142.2
1,0,1,0,0,0,64,2,256,46730
1,0,1,0,0,0,128,2,256,47742.4
1,0,1,0,0,0,256,2,256,46930.8
1,0,1,0,0,0,64,8,256,46908.6
1,0,1,0,0,0,128,8,256,46969
1,0,1,0,0,0,256,8,256,46892.8
1,0,1,0,0,0,64,32,256,46951.2
1,0,1,0,0,0,128,32,256,46883.6
1,0,1,0,0,0,256,32,256,46932.2
1,0,1,0,0,0,64,2,1024,46853.6
1,0,1,0,0,0,128,2,1024,46847.8
1,0,1,0,0,0,256,2,1024,46588.2
1,0,1,0,0,0,64,8,1024,46782.6
1,0,1,0,0,0,128,8,1024,46790.2
1,0,1,0,0,0,256,8,1024,47107.2
1,0,1,0,0,0,64,32,1024,46780.6
1,0,1,0,0,0,128,32,1024,46894.8
1,0,1,0,0,0,256,32,1024,46763.4
1,0,1,0,0,0,64,2,4096,47076.2
1,0,1,0,0,0,128,2,4096,46713.4
1,0,1,0,0,0,256,2,4096,46689
1,0,1,0,0,0,64,8,4096,47729.4
1,0,1,0,0,0,128,8,4096,46899.8
1,0,1,0,0,0,256,8,4096,47005.2
1,0,1,0,0,0,64,32,4096,46887.4
1,0,1,0,0,0,128,32,4096,47104.6
1,0,1,0,0,0,256,32,4096,46787.2
1,0,1,0,0,1,64,2,256,46836.2
1,0,1,0,0,1,128,2,256,46787.2
1,0,1,0,0,1,256,2,256,46879.4
1,0,1,0,0,1,64,8,256,46767.8
1,0,1,0,0,1,128,8,256,46827.8
1,0,1,0,0,1,256,8,256,46869.4
1,0,1,0,0,1,64,32,256,46879
1,0,1,0,0,1,128,32,256,46682.2
1,0,1,0,0,1,256,32,256,47011.6
1,0,1,0,0,1,64,2,1024,46928.8
1,0,1,0,0,1,128,2,1024,46740.2
1,0,1,0,0,1,256,2,1024,46889.8
1,0,1,0,0,1,64,8,1024,46681.4
1,0,1,0,0,1,128,8,1024,47073.2
1,0,1,0,0,1,256,8,1024,46741.8
1,0,1,0,0,1,64,32,1024,46648.6
1,0,1,0,0,1,128,32,1024,46874.6
1,0,1,0,0,1,256,32,1024,46969.2
1,0,1,0,0,1,64,2,4096,46833.8
1,0,1,0,0,1,128,2,4096,46608.4
1,0,1,0,0,1,256,2,4096,46890.6
1,0,1,0,0,1,64,8,4096,47193.6
1,0,1,0,0,1,128,8,4096,46760.6
1,0,1,0,0,1,256,8,4096,47098
1,0,1,0,0,1,64,32,4096,47010
1,0,1,0,0,1,128,32,4096,47064.6
1,0,1,0,0,1,256,32,4096,46791.8
1,0,1,0,1,0,64,2,256,47306.2
1,0,1,0,1,0,128,2,256,47162.8
1,0,1,0,1,0,256,2,256,47026.2
1,0,1,0,1,0,64,8,256,46959
1,0,1,0,1,0,128,8,256,47158.4
1,0,1,0,1,0,256,8,256,47018
1,0,1,0,1,0,64,32,256,46910.2
1,0,1,0,1,0,128,32,256,46781.6
1,0,1,0,1,0,256,32,256,47082.6
1,0,1,0,1,0,64,2,1024,47148
1,0,1,0,1,0,128,2,1024,47195.4
1,0,1,0,1,0,256,2,1024,47237.8
1,0,1,0,1,0,64,8,1024,47130.6
1,0,1,0,1,0,128,8,1024,47367.2
1,0,1,0,1,0,256,8,1024,47235.4
1,0,1,0,1,0,64,32,1024,47083.8
1,0,1,0,1,0,128,32,1024,47311.8
1,0,1,0,1,0,256,32,1024,47247
1,0,1,0,1,0,64,2,4096,47156.4
1,0,1,0,1,0,128,2,4096,47112.2
1,0,1,0,1,0,256,2,4096,47187.8
1,0,1,0,1,0,64,8,4096,47255.6
1,0,1,0,1,0,128,8,4096,47047.8
1,0,1,0,1,0,256,8,4096,47330.4
1,0,1,0,1,0,64,32,4096,47181.4
1,0,1,0,1,0,128,32,4096,47289
1,0,1,0,1,0,256,32,4096,47278.4
1,0,1,0,1,1,64,2,256,46758.2
1,0,1,0,1,1,128,2,256,47109
1,0,1,0,1,1,256,2,256,47048.4
1,0,1,0,1,1,64,8,256,46976.6
1,0,1,0,1,1,128,8,256,47060.6
1,0,1,0,1,1,256,8,256,46998.6
1,0,1,0,1,1,64,32,256,47160.2
1,0,1,0,1,1,128,32,256,47403
1,0,1,0,1,1,256,32,256,47289.4
1,0,1,0,1,1,64,2,1024,47229.4
1,0,1,0,1,1,128,2,1024,47085.4
1,0,1,0,1,1,256,2,1024,47375.8
1,0,1,0,1,1,64,8,1024,47409.4
1,0,1,0,1,1,128,8,1024,47728.8
1,0,1,0,1,1,256,8,1024,46730.2
1,0,1,0,1,1,64,32,1024,46892
1,0,1,0,1,1,128,32,1024,47277.4
1,0,1,0,1,1,256,32,1024,47151
1,0,1,0,1,1,64,2,4096,47352
1,0,1,0,1,1,128,2,4096,47496.2
1,0,1,0,1,1,256,2,4096,47432.6
1,0,1,0,1,1,64,8,4096,47306.6
1,0,1,0,1,1,128,8,4096,47381.8
1,0,1,0,1,1,256,8,4096,47280.4
1,0,1,0,1,1,64,32,4096,47282.2
1,0,1,0,1,1,128,32,4096,47331.4
1,0,1,0,1,1,256,32,4096,47208.2
1,0,1,1,0,0,64,2,256,47032.6
1,0,1,1,0,0,128,2,256,47042.6
1,0,1,1,0,0,256,2,256,47074.2
1,0,1,1,0,0,64,8,256,47265.4
1,0,1,1,0,0,128,8,256,47282.4
1,0,1,1,0,0,256,8,256,47147
1,0,1,1,0,0,64,32,256,47403.6
1,0,1,1,0,0,128,32,256,47102.2
1,0,1,1,0,0,256,32,256,47178.8
1,0,1,1,0,0,64,2,1024,47173.4
1,0,1,1,0,0,128,2,1024,47109.4
1,0,1,1,0,0,256,2,1024,46974.8
1,0,1,1,0,0,64,8,1024,47129.2
1,0,1,1,0,0,128,8,1024,47257.8
1,0,1,1,0,0,256,8,1024,47134.2
1,0,1,1,0,0,64,32,1024,47117.6
1,0,1,1,0,0,128,32,1024,47161.4
1,0,1,1,0,0,256,32,1024,47099.4
1,0,1,1,0,0,64,2,4096,47141.6
1,0,1,1,0,0,128,2,4096,47028.6
1,0,1,1,0,0,256,2,4096,47237.4
1,0,1,1,0,0,64,8,4096,47046.2
1,0,1,1,0,0,128,8,4096,47209.8
1,0,1,1,0,0,256,8,4096,47159
1,0,1,1,0,0,64,32,4096,46933.2
1,0,1,1,0,0,128,32,4096,47332
1,0,1,1,0,0,256,32,4096,47137
1,0,1,1,0,1,64,2,256,47040.2
1,0,1,1,0,1,128,2,256,47069.4
1,0,1,1,0,1,256,2,256,47063.8
1,0,1,1,0,1,64,8,256,47097.2
1,0,1,1,0,1,128,8,256,46902.4
1,0,1,1,0,1,256,8,256,47039.2
1,0,1,1,0,1,64,32,256,47131.8
1,0,1,1,0,1,128,32,256,47091.2
1,0,1,1,0,1,256,32,256,46945.8
1,0,1,1,0,1,64,2,1024,46997.8
1,0,1,1,0,1,128,2,1024,47224.6
1,0,1,1,0,1,256,2,1024,47009.4
1,0,1,1,0,1,64,8,1024,47041
1,0,1,1,0,1,128,8,1024,46910.4
1,0,1,1,0,1,256,8,1024,47151.4
1,0,1,1,0,1,64,32,1024,46978
1,0,1,1,0,1,128,32,1024,47120.4
1,0,1,1,0,1,256,32,1024,47083.2
1,0,1,1,0,1,64,2,4096,46960.2
1,0,1,1,0,1,128,2,4096,47258.6
1,0,1,1,0,1,256,2,4096,46997.8
1,0,1,1,0,1,64,8,4096,47078.8
1,0,1,1,0,1,128,8,4096,47254.4
1,0,1,1,0,1,256,8,4096,47878.8
1,0,1,1,0,1,64,32,4096,46896.8
1,0,1,1,0,1,128,32,4096,46905.6
1,0,1,1,0,1,256,32,4096,47161.8
1,0,1,1,1,0,64,2,256,47262
1,0,1,1,1,0,128,2,256,46913.6
1,0,1,1,1,0,256,2,256,46881.4
1,0,1,1,1,0,64,8,256,46971.4
1,0,1,1,1,0,128,8,256,47201.2
1,0,1,1,1,0,256,8,256,46963.2
1,0,1,1,1,0,64,32,256,46950.8
1,0,1,1,1,0,128,32,256,47017
1,0,1,1,1,0,256,32,256,47094.6
1,0,1,1,1,0,64,2,1024,47137.8
1,0,1,1,1,0,128,2,1024,46970.8
1,0,1,1,1,0,256,2,1024,47072.4
1,0,1,1,1,0,64,8,1024,47973.6
1,0,1,1,1,0,128,8,1024,47113
1,0,1,1,1,0,256,8,1024,47160.4
1,0,1,1,1,0,64,32,1024,47003.2
1,0,1,1,1,0,128,32,1024,46907.8
1,0,1,1,1,0,256,32,1024,47208.2
1,0,1,1,1,0,64,2,4096,47102.6
1,0,1,1,1,0,128,2,4096,46930.6
1,0,1,1,1,0,256,2,4096,46929.2
1,0,1,1,1,0,64,8,4096,47188.4
1,0,1,1,1,0,128,8,4096,47167.8
1,0,1,1,1,0,256,8,4096,46994.8
1,0,1,1,1,0,64,32,4096,47063.8
1,0,1,1,1,0,128,32,4096,47192
1,0,1,1,1,0,256,32,4096,47014.6
1,0,1,1,1,1,64,2,256,46968.8
1,0,1,1,1,1,128,2,256,47114.4
1,0,1,1,1,1,256,2,256,47050.6
1,0,1,1,1,1,64,8,256,47058.4
1,0,1,1,1,1,128,8,256,47050
1,0,1,1,1,1,256,8,256,47027.8
1,0,1,1,1,1,64,32,256,47225.6
1,0,1,1,1,1,128,32,256,46904
1,0,1,1,1,1,256,32,256,47223.8
1,0,1,1,1,1,64,2,1024,47899.2
1,0,1,1,1,1,128,2,1024,46996.2
1,0,1,1,1,1,256,2,1024,47055.6
1,0,1,1,1,1,64,8,1024,47001.6
1,0,1,1,1,1,128,8,1024,47196.2
1,0,1,1,1,1,256,8,1024,47114.6
1,0,1,1,1,1,64,32,1024,47249.8
1,0,1,1,1,1,128,32,1024,46975.4
1,0,1,1,1,1,256,32,1024,47045.6
1,0,1,1,1,1,64,2,4096,47179.2
1,0,1,1,1,1,128,2,4096,47140.8
1,0,1,1,1,1,256,2,4096,46974.8
1,0,1,1,1,1,64,8,4096,47145.8
1,0,1,1,1,1,128,8,4096,47052.6
1,0,1,1,1,1,256,8,4096,46990.8
1,0,1,1,1,1,64,32,4096,47068.6
1,0,1,1,1,1,128,32,4096,47122.8
1,0,1,1,1,1,256,32,4096,46916.6
1,1,0,0,0,0,64,2,256,54994
1,1,0,0,0,0,128,2,256,53954.2
1,1,0,0,0,0,256,2,256,52646.4
1,1,0,0,0,0,64,8,256,54181.4
1,1,0,0,0,0,128,8,256,53687
1,1,0,0,0,0,256,8,256,52281.4
1,1,0,0,0,0,64,32,256,54450.4
1,1,0,0,0,0,128,32,256,53812.8
1,1,0,0,0,0,256,32,256,52908.2
1,1,0,0,0,0,64,2,1024,54689.8
1,1,0,0,0,0,128,2,1024,53814.6
1,1,0,0,0,0,256,2,1024,52752.8
1,1,0,0,0,0,64,8,1024,54075.6
1,1,0,0,0,0,128,8,1024,53877.8
1,1,0,0,0,0,256,8,1024,52207.8
1,1,0,0,0,0,64,32,1024,54400.8
1,1,0,0,0,0,128,32,1024,53355
1,1,0,0,0,0,256,32,1024,53002.2
1,1,0,0,0,0,64,2,4096,54421.4
1,1,0,0,0,0,128,2,4096,53767.2
1,1,0,0,0,0,256,2,4096,53073.6
1,1,0,0,0,0,64,8,4096,53602.4
1,1,0,0,0,0,128,8,4096,53588.4
1,1,0,0,0,0,256,8,4096,52952.8
1,1,0,0,0,0,64,32,4096,54089
1,1,0,0,0,0,128,32,4096,54060
1,1,0,0,0,0,256,32,4096,52888.8
1,1,0,0,0,1,64,2,256,54407.6
1,1,0,0,0,1,128,2,256,53817.6
1,1,0,0,0,1,256,2,256,52293.8
1,1,0,0,0,1,64,8,256,54824.2
1,1,0,0,0,1,128,8,256,54492
1,1,0,0,0,1,256,8,256,52798.8
1,1,0,0,0,1,64,32,256,54204
1,1,0,0,0,1,128,32,256,53154.8
1,1,0,0,0,1,256,32,256,52814.2
1,1,0,0,0,1,64,2,1024,54295
1,1,0,0,0,1,128,2,1024,53506.6
1,1,0,0,0,1,256,2,1024,54558.4
1,1,0,0,0,1,64,8,1024,54436
1,1,0,0,0,1,128,8,1024,53799.6
1,1,0,0,0,1,256,8,1024,52877.2
1,1,0,0,0,1,64,32,1024,54212.6
1,1,0,0,0,1,128,32,1024,53669.2
1,1,0,0,0,1,256,32,1024,52359.2
1,1,0,0,0,1,64,2,4096,54042
1,1,0,0,0,1,128,2,4096,53620.2
1,1,0,0,0,1,256,2,4096,52997
1,1,0,0,0,1,64,8,4096,54111
1,1,0,0,0,1,128,8,4096,54002.8
1,1,0,0,0,1,256,8,4096,52416.6
1,1,0,0,0,1,64,32,4096,54032.4
1,1,0,0,0,1,128,32,4096,54101.6
1,1,0,0,0,1,256,32,4096,52956.2
1,1,0,0,1,0,64,2,256,53831.8
1,1,0,0,1,0,128,2,256,53936.6
1,1,0,0,1,0,256,2,256,53506.8
1,1,0,0,1,0,64,8,256,54196.2
1,1,0,0,1,0,128,8,256,53532.8
1,1,0,0,1,0,256,8,256,53102.2
1,1,0,0,1,0,64,32,256,54644.6
1,1,0,0,1,0,128,32,256,54093.2
1,1,0,0,1,0,256,32,256,52467.4
1,1,0,0,1,0,64,2,1024,54718.4
1,1,0,0,1,0,128,2,1024,54345
1,1,0,0,1,0,256,2,1024,52102.4
1,1,0,0,1,0,64,8,1024,54775
1,1,0,0,1,0,128,8,1024,54109
1,1,0,0,1,0,256,8,1024,52865.6
1,1,0,0,1,0,64,32,1024,54542.8
1,1,0,0,1,0,128,32,1024,54088.2
1,1,0,0,1,0,256,32,1024,53219.2
1,1,0,0,1,0,64,2,4096,54380
1,1,0,0,1,0,128,2,4096,53577.6
1,1,0,0,1,0,256,2,4096,53792.6
1,1,0,0,1,0,64,8,4096,54610.6
1,1,0,0,1,0,128,8,4096,53980.6
1,1,0,0,1,0,256,8,4096,53193
1,1,0,0,1,0,64,32,4096,54226
1,1,0,0,1,0,128,32,4096,54452.4
1,1,0,0,1,0,256,32,4096,53164.4
1,1,0,0,1,1,64,2,256,54325.2
1,1,0,0,1,1,128,2,256,54391.8
1,1,0,0,1,1,256,2,256,52704.2
1,1,0,0,1,1,64,8,256,54451.6
1,1,0,0,1,1,128,8,256,53754.6
1,1,0,0,1,1,256,8,256,52635
1,1,0,0,1,1,64,32,256,54315
1,1,0,0,1,1,128,32,256,53906.4
1,1,0,0,1,1,256,32,256,53978.8
1,1,0,0,1,1,64,2,1024,54663.4
1,1,0,0,1,1,128,2,1024,54300.6
1,1,0,0,1,1,256,2,1024,52672
1,1,0,0,1,1,64,8,1024,54387.8
1,1,0,0,1,1,128,8,1024,53962.6
1,1,0,0,1,1,256,8,1024,52714.8
1,1,0,0,1,1,64,32,1024,54198.4
1,1,0,0,1,1,128,32,1024,54111.8
1,1,0,0,1,1,256,32,1024,52924.8
1,1,0,0,1,1,64,2,4096,54481.4
1,1,0,0,1,1,128,2,4096,53835.2
1,1,0,0,1,1,256,2,4096,53238.2
1,1,0,0,1,1,64,8,4096,54226.4
1,1,0,0,1,1,128,8,4096,53431.8
1,1,0,0,1,1,256,8,4096,52475.8
1,1,0,0,1,1,64,32,4096,54016.8
1,1,0,0,1,1,128,32,4096,53993
1,1,0,0,1,1,256,32,4096,53214.8
1,1,0,1,0,0,64,2,256,54511.8
1,1,0,1,0,0,128,2,256,54399.4
1,1,0,1,0,0,256,2,256,53613.8
1,1,0,1,0,0,64,8,256,54313.4
1,1,0,1,0,0,128,8,256,54393.6
1,1,0,1,0,0,256,8,256,53142
1,1,0,1,0,0,64,32,256,54133.8
1,1,0,1,0,0,128,32,256,54171.4
1,1,0,1,0,0,256,32,256,54008.6
1,1,0,1,0,0,64,2,1024,54541
1,1,0,1,0,0,128,2,1024,54848
1,1,0,1,0,0,256,2,1024,53134.2
1,1,0,1,0,0,64,8,1024,54597.8
1,1,0,1,0,0,128,8,1024,54020.2
1,1,0,1,0,0,256,8,1024,53852
1,1,0,1,0,0,64,32,1024,54207.8
1,1,0,1,0,0,128,32,1024,54009.6
1,1,0,1,0,0,256,32,1024,53083.2
1,1,0,1,0,0,64,2,4096,54343.4
1,1,0,1,0,0,128,2,4096,53811.8
1,1,0,1,0,0,256,2,4096,53520.4
1,1,0,1,0,0,64,8,4096,54324.8
1,1,0,1,0,0,128,8,4096,54255.4
1,1,0,1,0,0,256,8,4096,53554.6
1,1,0,1,0,0,64,32,4096,54439.6
1,1,0,1,0,0,128,32,4096,54168
1,1,0,1,0,0,256,32,4096,53746.8
1,1,0,1,0,1,64,2,256,54047.4
1,1,0,1,0,1,128,2,256,53934.8
1,1,0,1,0,1,256,2,256,53176.2
1,1,0,1,0,1,64,8,256,54160.2
1,1,0,1,0,1,128,8,256,54468.2
1,1,0,1,0,1,256,8,256,53409.6
1,1,0,1,0,1,64,32,256,54079.8
1,1,0,1,0,1,128,32,256,53376.8
1,1,0,1,0,1,256,32,256,53187.2
1,1,0,1,0,1,64,2,1024,53964
1,1,0,1,0,1,128,2,1024,53847.8
1,1,0,1,0,1,256,2,1024,53954.8
1,1,0,1,0,1,64,8,1024,54175.8
1,1,0,1,0,1,128,8,1024,54494
1,1,0,1,0,1,256,8,1024,52901
1,1,0,1,0,1,64,32,1024,54687.2
1,1,0,1,0,1,128,32,1024,53869.2
1,1,0,1,0,1,256,32,1024,53668.2
1,1,0,1,0,1,64,2,4096,54325.2
1,1,0,1,0,1,128,2,4096,53884.2
1,1,0,1,0,1,256,2,4096,53330.4
1,1,0,1,0,1,64,8,4096,54151.8
1,1,0,1,0,1,128,8,4096,54241.8
1,1,0,1,0,1,256,8,4096,53452
1,1,0,1,0,1,64,32,4096,54253.2
1,1,0,1,0,1,128,32,4096,53971.8
1,1,0,1,0,1,256,32,4096,53319.6
1,1,0,1,1,0,64,2,256,54784.4
1,1,0,1,1,0,128,2,256,54353.2
1,1,0,1,1,0,256,2,256,54353.6
1,1,0,1,1,0,64,8,256,54372.4
1,1,0,1,1,0,128,8,256,54669.2
1,1,0,1,1,0,256,8,256,53825.4
1,1,0,1,1,0,64,32,256,54113.4
1,1,0,1,1,0,128,32,256,54744.2
1,1,0,1,1,0,256,32,256,54079.6
1,1,0,1,1,0,64,2,1024,54335
1,1,0,1,1,0,128,2,1024,54544
1,1,0,1,1,0,256,2,1024,53371.4
1,1,0,1,1,0,64,8,1024,55111.2
1,1,0,1,1,0,128,8,1024,54603.4
1,1,0,1,1,0,256,8,1024,53766.8
1,1,0,1,1,0,64,32,1024,54653.8
1,1,0,1,1,0,128,32,1024,54865.6
1,1,0,1,1,0,256,32,1024,53672.2
1,1,0,1,1,0,64,2,4096,54211
1,1,0,1,1,0,128,2,4096,54664.2
1,1,0,1,1,0,256,2,4096,54646
1,1,0,1,1,0,64,8,4096,54611.4
1,1,0,1,1,0,128,8,4096,54673.4
1,1,0,1,1,0,256,8,4096,53778.6
1,1,0,1,1,0,64,32,4096,54255.4
1,1,0,1,1,0,128,32,4096,54434.8
1,1,0,1,1,0,256,32,4096,53666.8
1,1,0,1,1,1,64,2,256,54772
1,1,0,1,1,1,128,2,256,54030
1,1,0,1,1,1,256,2,256,53392.6
1,1,0,1,1,1,64,8,256,54583.4
1,1,0,1,1,1,128,8,256,54992.4
1,1,0,1,1,1,256,8,256,53749.2
1,1,0,1,1,1,64,32,256,54918.6
1,1,0,1,1,1,128,32,256,54170.6
1,1,0,1,1,1,256,32,256,53502.4
1,1,0,1,1,1,64,2,1024,54453.8
1,1,0,1,1,1,128,2,1024,54211.8
1,1,0,1,1,1,256,2,1024,53740.4
1,1,0,1,1,1,64,8,1024,54354.8
1,1,0,1,1,1,128,8,1024,54372
1,1,0,1,1,1,256,8,1024,53684.4
1,1,0,1,1,1,64,32,1024,55763.8
1,1,0,1,1,1,128,32,1024,54651
1,1,0,1,1,1,256,32,1024,52920.4
1,1,0,1,1,1,64,2,4096,54376.4
1,1,0,1,1,1,128,2,4096,54254
1,1,0,1,1,1,256,2,4096,53849.8
1,1,0,1,1,1,64,8,4096,54542.6
1,1,0,1,1,1,128,8,4096,54563.2
1,1,0,1,1,1,256,8,4096,53947
1,1,0,1,1,1,64,32,4096,54153.6
1,1,0,1,1,1,128,32,4096,54619
1,1,0,1,1,1,256,32,4096,53762.2
1,1,1,0,0,0,64,2,256,56083.6
1,1,1,0,0,0,128,2,256,56490.2
1,1,1,0,0,0,256,2,256,55760.4
1,1,1,0,0,0,64,8,256,56074.4
1,1,1,0,0,0,128,8,256,56212.8
1,1,1,0,0,0,256,8,256,55300.6
1,1,1,0,0,0,64,32,256,56763.6
1,1,1,0,0,0,128,32,256,55974.6
1,1,1,0,0,0,256,32,256,56746.6
1,1,1,0,0,0,64,2,1024,56948
1,1,1,0,0,0,128,2,1024,56432.8
1,1,1,0,0,0,256,2,1024,56326.8
1,1,1,0,0,0,64,8,1024,56808.4
1,1,1,0,0,0,128,8,1024,56289
1,1,1,0,0,0,256,8,1024,56432
1,1,1,0,0,0,64,32,1024,56353
1,1,1,0,0,0,128,32,1024,56085
1,1,1,0,0,0,256,32,1024,56370
1,1,1,0,0,0,64,2,4096,56911.2
1,1,1,0,0,0,128,2,4096,55844
1,1,1,0,0,0,256,2,4096,56008
1,1,1,0,0,0,64,8,4096,56522
1,1,1,0,0,0,128,8,4096,56481.8
1,1,1,0,0,0,256,8,4096,56643
1,1,1,0,0,0,64,32,4096,57034
1,1,1,0,0,0,128,32,4096,56461
1,1,1,0,0,0,256,32,4096,56275.6
1,1,1,0,0,1,64,2,256,56070
1,1,1,0,0,1,128,2,256,56831
1,1,1,0,0,1,256,2,256,56309.6
1,1,1,0,0,1,64,8,256,56546.8
1,1,1,0,0,1,128,8,256,56609.8
1,1,1,0,0,1,256,8,256,56715.4
1,1,1,0,0,1,64,32,256,56820.6
1,1,1,0,0,1,128,32,256,56090
1,1,1,0,0,1,256,32,256,55784.6
1,1,1,0,0,1,64,2,1024,56296
1,1,1,0,0,1,128,2,1024,57001.8
1,1,1,0,0,1,256,2,1024,56113.4
1,1,1,0,0,1,64,8,1024,56027.6
1,1,1,0,0,1,128,8,1024,56352.2
1,1,1,0,0,1,256,8,1024,56356.2
1,1,1,0,0,1,64,32,1024,56463.2
1,1,1,0,0,1,128,32,1024,56120.2
1,1,1,0,0,1,256,32,1024,55202
1,1,1,0,0,1,64,2,4096,56707.8
1,1,1,0,0,1,128,2,4096,57129.6
1,1,1,0,0,1,256,2,4096,56489
1,1,1,0,0,1,64,8,4096,57218
1,1,1,0,0,1,128,8,4096,56735
1,1,1,0,0,1,256,8,4096,55672.4
1,1,1,0,0,1,64,32,4096,56537
1,1,1,0,0,1,128,32,4096,57439.8
1,1,1,0,0,1,256,32,4096,56248.6
1,1,1,0,1,0,64,2,256,56401.4
1,1,1,0,1,0,128,2,256,57075.2
1,1,1,0,1,0,256,2,256,57169.2
1,1,1,0,1,0,64,8,256,56782
1,1,1,0,1,0,128,8,256,56823
1,1,1,0,1,0,256,8,256,57625.4
1,1,1,0,1,0,64,32,256,57089.8
1,1,1,0,1,0,128,32,256,56679.8
1,1,1,0,1,0,256,32,256,56197.6
1,1,1,0,1,0,64,2,1024,56959.6
1,1,1,0,1,0,128,2,1024,56929.2
1,1,1,0,1,0,256,2,1024,56631
1,1,1,0,1,0,64,8,1024,56934.8
1,1,1,0,1,0,128,8,1024,56920.6
1,1,1,0,1,0,256,8,1024,57079.2
1,1,1,0,1,0,64,32,1024,57360.2
1,1,1,0,1,0,128,32,1024,56730.8
1,1,1,0,1,0,256,32,1024,57074.2
1,1,1,0,1,0,64,2,4096,57290.2
1,1,1,0,1,0,128,2,4096,56957
1,1,1,0,1,0,256,2,4096,56464.4
1,1,1,0,1,0,64,8,4096,56808
1,1,1,0,1,0,128,8,4096,56941.4
1,1,1,0,1,0,256,8,4096,56560
1,1,1,0,1,0,64,32,4096,56607
1,1,1,0,1,0,128,32,4096,56920.4
1,1,1,0,1,0,256,32,4096,56437.2
1,1,1,0,1,1,64,2,256,57063.4
1,1,1,0,1,1,128,2,256,56611.6
1,1,1,0,1,1,256,2,256,56524.4
1,1,1,0,1,1,64,8,256,56534
1,1,1,0,1,1,128,8,256,57135.2
1,1,1,0,1,1,256,8,256,56373
1,1,1,0,1,1,64,32,256,57279
1,1,1,0,1,1,128,32,256,57500.8
1,1,1,0,1,1,256,32,256,56444.8
1,1,1,0,1,1,64,2,1024,57094.8
1,1,1,0,1,1,128,2,1024,57097.4
1,1,1,0,1,1,256,2,1024,56543.8
1,1,1,0,1,1,64,8,1024,56522.8
1,1,1,0,1,1,128,8,1024,57540.4
1,1,1,0,1,1,256,8,1024,56600.8
1,1,1,0,1,1,64,32,1024,56780.4
1,1,1,0,1,1,128,32,1024,56752.2
1,1,1,0,1,1,256,32,1024,56522.8
1,1,1,0,1,1,64,2,4096,57195.2
1,1,1,0,1,1,128,2,4096,57200.4
1,1,1,0,1,1,256,2,4096,56327.4
