$root,$filterOff,$HeaderCompressionOff,$mtOff,$CompressionMethod,$LZMA,$LZMA2,$PPMd,$BZip2,$Deflate,$tmOff,$Files,$BlockSize,$x,$<performance
1,0,0,1,1,0,1,0,0,0,1,20,512,8,103780.4
1,0,0,1,1,0,1,0,0,0,1,30,512,8,103270.2
1,0,0,1,1,0,1,0,0,0,1,40,512,8,102948.2
1,0,0,1,1,0,1,0,0,0,1,50,512,8,102947
1,0,0,1,1,0,1,0,0,0,1,60,512,8,102547.4
1,0,0,1,1,0,1,0,0,0,1,70,512,8,103137.2
1,0,0,1,1,0,1,0,0,0,1,80,512,8,102721.6
1,0,0,1,1,0,1,0,0,0,1,90,512,8,102975.4
1,0,0,1,1,0,1,0,0,0,1,100,512,8,102644.2
1,0,0,1,1,0,1,0,0,0,1,0,1024,8,131395.6
1,0,0,1,1,0,1,0,0,0,1,10,1024,8,105550.8
1,0,0,1,1,0,1,0,0,0,1,20,1024,8,103713.2
1,0,0,1,1,0,1,0,0,0,1,30,1024,8,103421
1,0,0,1,1,0,1,0,0,0,1,40,1024,8,102891
1,0,0,1,1,0,1,0,0,0,1,50,1024,8,102961.6
1,0,0,1,1,0,1,0,0,0,1,60,1024,8,102724
1,0,0,1,1,0,1,0,0,0,1,70,1024,8,102907
1,0,0,1,1,0,1,0,0,0,1,80,1024,8,102655.2
1,0,0,1,1,0,1,0,0,0,1,90,1024,8,102908.2
1,0,0,1,1,0,1,0,0,0,1,100,1024,8,102808.4
1,0,0,1,1,0,1,0,0,0,1,0,2048,8,131512
1,0,0,1,1,0,1,0,0,0,1,10,2048,8,105642.4
1,0,0,1,1,0,1,0,0,0,1,20,2048,8,103601.6
1,0,0,1,1,0,1,0,0,0,1,30,2048,8,103406.8
1,0,0,1,1,0,1,0,0,0,1,40,2048,8,103077.4
1,0,0,1,1,0,1,0,0,0,1,50,2048,8,103004.8
1,0,0,1,1,0,1,0,0,0,1,60,2048,8,102594.6
1,0,0,1,1,0,1,0,0,0,1,70,2048,8,103015.2
1,0,0,1,1,0,1,0,0,0,1,80,2048,8,102634.8
1,0,0,1,1,0,1,0,0,0,1,90,2048,8,103076.6
1,0,0,1,1,0,1,0,0,0,1,100,2048,8,102658.4
1,0,0,1,1,0,1,0,0,0,1,0,4096,8,131717.2
1,0,0,1,1,0,1,0,0,0,1,10,4096,8,105554.2
1,0,0,1,1,0,1,0,0,0,1,20,4096,8,103763.8
1,0,0,1,1,0,1,0,0,0,1,30,4096,8,103219.4
1,0,0,1,1,0,1,0,0,0,1,40,4096,8,103049.4
1,0,0,1,1,0,1,0,0,0,1,50,4096,8,102859
1,0,0,1,1,0,1,0,0,0,1,60,4096,8,102758.4
1,0,0,1,1,0,1,0,0,0,1,70,4096,8,102872.8
1,0,0,1,1,0,1,0,0,0,1,80,4096,8,102636.6
1,0,0,1,1,0,1,0,0,0,1,90,4096,8,102832.8
1,0,0,1,1,0,1,0,0,0,1,100,4096,8,102702.4
1,0,0,1,1,0,1,0,0,0,1,0,1,10,131885.6
1,0,0,1,1,0,1,0,0,0,1,10,1,10,125392.8
1,0,0,1,1,0,1,0,0,0,1,20,1,10,125092.2
1,0,0,1,1,0,1,0,0,0,1,30,1,10,125270.2
1,0,0,1,1,0,1,0,0,0,1,40,1,10,125365.6
1,0,0,1,1,0,1,0,0,0,1,50,1,10,125123
1,0,0,1,1,0,1,0,0,0,1,60,1,10,125017
1,0,0,1,1,0,1,0,0,0,1,70,1,10,125193
1,0,0,1,1,0,1,0,0,0,1,80,1,10,125167.2
1,0,0,1,1,0,1,0,0,0,1,90,1,10,125181.8
1,0,0,1,1,0,1,0,0,0,1,100,1,10,125133
1,0,0,1,1,0,1,0,0,0,1,0,2,10,131670.2
1,0,0,1,1,0,1,0,0,0,1,10,2,10,117659.6
1,0,0,1,1,0,1,0,0,0,1,20,2,10,117435
1,0,0,1,1,0,1,0,0,0,1,30,2,10,117578
1,0,0,1,1,0,1,0,0,0,1,40,2,10,117565.2
1,0,0,1,1,0,1,0,0,0,1,50,2,10,117658.2
1,0,0,1,1,0,1,0,0,0,1,60,2,10,117459.8
1,0,0,1,1,0,1,0,0,0,1,70,2,10,117392.8
1,0,0,1,1,0,1,0,0,0,1,80,2,10,117181.8
1,0,0,1,1,0,1,0,0,0,1,90,2,10,117480.4
1,0,0,1,1,0,1,0,0,0,1,100,2,10,117280
1,0,0,1,1,0,1,0,0,0,1,0,4,10,131657.4
1,0,0,1,1,0,1,0,0,0,1,10,4,10,114469.2
1,0,0,1,1,0,1,0,0,0,1,20,4,10,114054.2
1,0,0,1,1,0,1,0,0,0,1,30,4,10,113995
1,0,0,1,1,0,1,0,0,0,1,40,4,10,114165.6
1,0,0,1,1,0,1,0,0,0,1,50,4,10,113826.2
1,0,0,1,1,0,1,0,0,0,1,60,4,10,113903.6
1,0,0,1,1,0,1,0,0,0,1,70,4,10,113801
1,0,0,1,1,0,1,0,0,0,1,80,4,10,114058.4
1,0,0,1,1,0,1,0,0,0,1,90,4,10,113839.2
1,0,0,1,1,0,1,0,0,0,1,100,4,10,113907.2
1,0,0,1,1,0,1,0,0,0,1,0,8,10,131693.4
1,0,0,1,1,0,1,0,0,0,1,10,8,10,109632.2
1,0,0,1,1,0,1,0,0,0,1,20,8,10,109471.4
1,0,0,1,1,0,1,0,0,0,1,30,8,10,109566.8
1,0,0,1,1,0,1,0,0,0,1,40,8,10,109362.4
1,0,0,1,1,0,1,0,0,0,1,50,8,10,109563
1,0,0,1,1,0,1,0,0,0,1,60,8,10,109518.2
1,0,0,1,1,0,1,0,0,0,1,70,8,10,109081.4
1,0,0,1,1,0,1,0,0,0,1,80,8,10,109410.8
1,0,0,1,1,0,1,0,0,0,1,90,8,10,109199.6
1,0,0,1,1,0,1,0,0,0,1,100,8,10,109216.8
1,0,0,1,1,0,1,0,0,0,1,0,16,10,131473.2
1,0,0,1,1,0,1,0,0,0,1,10,16,10,106453.6
1,0,0,1,1,0,1,0,0,0,1,20,16,10,105300.6
1,0,0,1,1,0,1,0,0,0,1,30,16,10,105016.4
1,0,0,1,1,0,1,0,0,0,1,40,16,10,105360.6
1,0,0,1,1,0,1,0,0,0,1,50,16,10,105313
1,0,0,1,1,0,1,0,0,0,1,60,16,10,105182.2
1,0,0,1,1,0,1,0,0,0,1,70,16,10,105333.6
1,0,0,1,1,0,1,0,0,0,1,80,16,10,105457.4
1,0,0,1,1,0,1,0,0,0,1,90,16,10,105521.2
1,0,0,1,1,0,1,0,0,0,1,100,16,10,105405.2
1,0,0,1,1,0,1,0,0,0,1,0,32,10,131541.4
1,0,0,1,1,0,1,0,0,0,1,10,32,10,105725.6
1,0,0,1,1,0,1,0,0,0,1,20,32,10,104202.4
1,0,0,1,1,0,1,0,0,0,1,30,32,10,103887.8
1,0,0,1,1,0,1,0,0,0,1,40,32,10,103590.8
1,0,0,1,1,0,1,0,0,0,1,50,32,10,103695.6
1,0,0,1,1,0,1,0,0,0,1,60,32,10,103465
1,0,0,1,1,0,1,0,0,0,1,70,32,10,103517.4
1,0,0,1,1,0,1,0,0,0,1,80,32,10,103627.6
1,0,0,1,1,0,1,0,0,0,1,90,32,10,103589.4
1,0,0,1,1,0,1,0,0,0,1,100,32,10,103441
1,0,0,1,1,0,1,0,0,0,1,0,64,10,131633.8
1,0,0,1,1,0,1,0,0,0,1,10,64,10,105511.6
1,0,0,1,1,0,1,0,0,0,1,20,64,10,103625
1,0,0,1,1,0,1,0,0,0,1,30,64,10,103336.8
1,0,0,1,1,0,1,0,0,0,1,40,64,10,102960.4
1,0,0,1,1,0,1,0,0,0,1,50,64,10,102872
1,0,0,1,1,0,1,0,0,0,1,60,64,10,102652.2
1,0,0,1,1,0,1,0,0,0,1,70,64,10,102900.2
1,0,0,1,1,0,1,0,0,0,1,80,64,10,102673
1,0,0,1,1,0,1,0,0,0,1,90,64,10,102760.6
1,0,0,1,1,0,1,0,0,0,1,100,64,10,102950.8
1,0,0,1,1,0,1,0,0,0,1,0,128,10,131649.6
1,0,0,1,1,0,1,0,0,0,1,10,128,10,105639.2
1,0,0,1,1,0,1,0,0,0,1,20,128,10,103599.8
1,0,0,1,1,0,1,0,0,0,1,30,128,10,103387.4
1,0,0,1,1,0,1,0,0,0,1,40,128,10,103129.2
1,0,0,1,1,0,1,0,0,0,1,50,128,10,102884.6
1,0,0,1,1,0,1,0,0,0,1,60,128,10,103017.4
1,0,0,1,1,0,1,0,0,0,1,70,128,10,102940.6
1,0,0,1,1,0,1,0,0,0,1,80,128,10,102634.8
1,0,0,1,1,0,1,0,0,0,1,90,128,10,102939
1,0,0,1,1,0,1,0,0,0,1,100,128,10,102840.8
1,0,0,1,1,0,1,0,0,0,1,0,256,10,131702.8
1,0,0,1,1,0,1,0,0,0,1,10,256,10,105426.2
1,0,0,1,1,0,1,0,0,0,1,20,256,10,103873
1,0,0,1,1,0,1,0,0,0,1,30,256,10,103372.8
1,0,0,1,1,0,1,0,0,0,1,40,256,10,103052.6
1,0,0,1,1,0,1,0,0,0,1,50,256,10,102925.6
1,0,0,1,1,0,1,0,0,0,1,60,256,10,102636.6
1,0,0,1,1,0,1,0,0,0,1,70,256,10,102942
1,0,0,1,1,0,1,0,0,0,1,80,256,10,102722.8
1,0,0,1,1,0,1,0,0,0,1,90,256,10,102979.2
1,0,0,1,1,0,1,0,0,0,1,100,256,10,102562.4
1,0,0,1,1,0,1,0,0,0,1,0,512,10,131420.2
1,0,0,1,1,0,1,0,0,0,1,10,512,10,105534.6
1,0,0,1,1,0,1,0,0,0,1,20,512,10,103787.8
1,0,0,1,1,0,1,0,0,0,1,30,512,10,103323
1,0,0,1,1,0,1,0,0,0,1,40,512,10,102937
1,0,0,1,1,0,1,0,0,0,1,50,512,10,102928.2
1,0,0,1,1,0,1,0,0,0,1,60,512,10,102723.6
1,0,0,1,1,0,1,0,0,0,1,70,512,10,102966.8
1,0,0,1,1,0,1,0,0,0,1,80,512,10,102677.4
1,0,0,1,1,0,1,0,0,0,1,90,512,10,102898.6
1,0,0,1,1,0,1,0,0,0,1,100,512,10,102641.4
1,0,0,1,1,0,1,0,0,0,1,0,1024,10,131688.8
1,0,0,1,1,0,1,0,0,0,1,10,1024,10,105440
1,0,0,1,1,0,1,0,0,0,1,20,1024,10,103693.4
1,0,0,1,1,0,1,0,0,0,1,30,1024,10,103529.4
1,0,0,1,1,0,1,0,0,0,1,40,1024,10,103030.6
1,0,0,1,1,0,1,0,0,0,1,50,1024,10,102915.6
1,0,0,1,1,0,1,0,0,0,1,60,1024,10,102599.4
1,0,0,1,1,0,1,0,0,0,1,70,1024,10,102923.6
1,0,0,1,1,0,1,0,0,0,1,80,1024,10,102704.8
1,0,0,1,1,0,1,0,0,0,1,90,1024,10,103045.8
1,0,0,1,1,0,1,0,0,0,1,100,1024,10,102563.4
1,0,0,1,1,0,1,0,0,0,1,0,2048,10,131396.6
1,0,0,1,1,0,1,0,0,0,1,10,2048,10,105481.4
1,0,0,1,1,0,1,0,0,0,1,20,2048,10,103693.8
1,0,0,1,1,0,1,0,0,0,1,30,2048,10,103319.6
1,0,0,1,1,0,1,0,0,0,1,40,2048,10,103079
1,0,0,1,1,0,1,0,0,0,1,50,2048,10,102880.6
1,0,0,1,1,0,1,0,0,0,1,60,2048,10,102655.4
1,0,0,1,1,0,1,0,0,0,1,70,2048,10,102893.4
1,0,0,1,1,0,1,0,0,0,1,80,2048,10,102777.8
1,0,0,1,1,0,1,0,0,0,1,90,2048,10,102935.4
1,0,0,1,1,0,1,0,0,0,1,100,2048,10,102759
1,0,0,1,1,0,1,0,0,0,1,0,4096,10,131524.2
1,0,0,1,1,0,1,0,0,0,1,10,4096,10,105513.6
1,0,0,1,1,0,1,0,0,0,1,20,4096,10,103659.4
1,0,0,1,1,0,1,0,0,0,1,30,4096,10,103456
1,0,0,1,1,0,1,0,0,0,1,40,4096,10,102951
1,0,0,1,1,0,1,0,0,0,1,50,4096,10,102934.2
1,0,0,1,1,0,1,0,0,0,1,60,4096,10,102672
1,0,0,1,1,0,1,0,0,0,1,70,4096,10,102936
1,0,0,1,1,0,1,0,0,0,1,80,4096,10,102951.4
1,0,0,1,1,0,1,0,0,0,1,90,4096,10,102848
1,0,0,1,1,0,1,0,0,0,1,100,4096,10,102908
1,0,1,0,1,0,1,0,0,0,1,0,1,0,11388.6
1,0,1,0,1,0,1,0,0,0,1,10,1,0,11228
1,0,1,0,1,0,1,0,0,0,1,20,1,0,11155.4
1,0,1,0,1,0,1,0,0,0,1,30,1,0,11197
1,0,1,0,1,0,1,0,0,0,1,40,1,0,11179.8
1,0,1,0,1,0,1,0,0,0,1,50,1,0,11186.4
1,0,1,0,1,0,1,0,0,0,1,60,1,0,11195.6
1,0,1,0,1,0,1,0,0,0,1,70,1,0,11209.4
1,0,1,0,1,0,1,0,0,0,1,80,1,0,11171.4
1,0,1,0,1,0,1,0,0,0,1,90,1,0,11135
1,0,1,0,1,0,1,0,0,0,1,100,1,0,11163.2
1,0,1,0,1,0,1,0,0,0,1,0,2,0,11415.4
1,0,1,0,1,0,1,0,0,0,1,10,2,0,7766.6
1,0,1,0,1,0,1,0,0,0,1,20,2,0,7460.4
1,0,1,0,1,0,1,0,0,0,1,30,2,0,7425.6
1,0,1,0,1,0,1,0,0,0,1,40,2,0,7424.4
1,0,1,0,1,0,1,0,0,0,1,50,2,0,7457
1,0,1,0,1,0,1,0,0,0,1,60,2,0,7449.2
1,0,1,0,1,0,1,0,0,0,1,70,2,0,7491.6
1,0,1,0,1,0,1,0,0,0,1,80,2,0,7452.2
1,0,1,0,1,0,1,0,0,0,1,90,2,0,7474
1,0,1,0,1,0,1,0,0,0,1,100,2,0,7449.6
1,0,1,0,1,0,1,0,0,0,1,0,4,0,11386.6
1,0,1,0,1,0,1,0,0,0,1,10,4,0,6118
1,0,1,0,1,0,1,0,0,0,1,20,4,0,5654.8
1,0,1,0,1,0,1,0,0,0,1,30,4,0,5484.2
1,0,1,0,1,0,1,0,0,0,1,40,4,0,5496
1,0,1,0,1,0,1,0,0,0,1,50,4,0,5498
1,0,1,0,1,0,1,0,0,0,1,60,4,0,5434.4
1,0,1,0,1,0,1,0,0,0,1,70,4,0,5491.4
1,0,1,0,1,0,1,0,0,0,1,80,4,0,5490.2
1,0,1,0,1,0,1,0,0,0,1,90,4,0,5453.6
1,0,1,0,1,0,1,0,0,0,1,100,4,0,5469.6
1,0,1,0,1,0,1,0,0,0,1,0,8,0,11387
1,0,1,0,1,0,1,0,0,0,1,10,8,0,5967.4
1,0,1,0,1,0,1,0,0,0,1,20,8,0,5338.8
1,0,1,0,1,0,1,0,0,0,1,30,8,0,5198.6
1,0,1,0,1,0,1,0,0,0,1,40,8,0,5209.6
1,0,1,0,1,0,1,0,0,0,1,50,8,0,5211.2
1,0,1,0,1,0,1,0,0,0,1,60,8,0,5136.4
1,0,1,0,1,0,1,0,0,0,1,70,8,0,5140.6
1,0,1,0,1,0,1,0,0,0,1,80,8,0,5109.2
1,0,1,0,1,0,1,0,0,0,1,90,8,0,5073.2
1,0,1,0,1,0,1,0,0,0,1,100,8,0,5066.2
1,0,1,0,1,0,1,0,0,0,1,0,16,0,11391.8
1,0,1,0,1,0,1,0,0,0,1,10,16,0,5910
1,0,1,0,1,0,1,0,0,0,1,20,16,0,5226.2
1,0,1,0,1,0,1,0,0,0,1,30,16,0,5005
1,0,1,0,1,0,1,0,0,0,1,40,16,0,5081
1,0,1,0,1,0,1,0,0,0,1,50,16,0,5003.8
1,0,1,0,1,0,1,0,0,0,1,60,16,0,4941.8
1,0,1,0,1,0,1,0,0,0,1,70,16,0,5010.2
1,0,1,0,1,0,1,0,0,0,1,80,16,0,4980
1,0,1,0,1,0,1,0,0,0,1,90,16,0,4949.4
1,0,1,0,1,0,1,0,0,0,1,100,16,0,4908.6
1,0,1,0,1,0,1,0,0,0,1,0,32,0,11372
1,0,1,0,1,0,1,0,0,0,1,10,32,0,5830.6
1,0,1,0,1,0,1,0,0,0,1,20,32,0,5168
1,0,1,0,1,0,1,0,0,0,1,30,32,0,4945.6
1,0,1,0,1,0,1,0,0,0,1,40,32,0,4937.2
1,0,1,0,1,0,1,0,0,0,1,50,32,0,4872.6
1,0,1,0,1,0,1,0,0,0,1,60,32,0,4776.2
1,0,1,0,1,0,1,0,0,0,1,70,32,0,4777.4
1,0,1,0,1,0,1,0,0,0,1,80,32,0,4691.2
1,0,1,0,1,0,1,0,0,0,1,90,32,0,4699
1,0,1,0,1,0,1,0,0,0,1,100,32,0,4682.4
1,0,1,0,1,0,1,0,0,0,1,0,64,0,11474.2
1,0,1,0,1,0,1,0,0,0,1,10,64,0,5758.2
1,0,1,0,1,0,1,0,0,0,1,20,64,0,5003
1,0,1,0,1,0,1,0,0,0,1,30,64,0,4843.6
1,0,1,0,1,0,1,0,0,0,1,40,64,0,4861.8
1,0,1,0,1,0,1,0,0,0,1,50,64,0,4865
1,0,1,0,1,0,1,0,0,0,1,60,64,0,4753.2
1,0,1,0,1,0,1,0,0,0,1,70,64,0,4740.6
1,0,1,0,1,0,1,0,0,0,1,80,64,0,4719.8
1,0,1,0,1,0,1,0,0,0,1,90,64,0,4653.2
1,0,1,0,1,0,1,0,0,0,1,100,64,0,4627.6
1,0,1,0,1,0,1,0,0,0,1,0,128,0,11372.6
1,0,1,0,1,0,1,0,0,0,1,10,128,0,5736.8
1,0,1,0,1,0,1,0,0,0,1,20,128,0,5032
1,0,1,0,1,0,1,0,0,0,1,30,128,0,4828.4
1,0,1,0,1,0,1,0,0,0,1,40,128,0,4860.6
1,0,1,0,1,0,1,0,0,0,1,50,128,0,4871.6
1,0,1,0,1,0,1,0,0,0,1,60,128,0,4718.6
1,0,1,0,1,0,1,0,0,0,1,70,128,0,4769.2
1,0,1,0,1,0,1,0,0,0,1,80,128,0,4679
1,0,1,0,1,0,1,0,0,0,1,90,128,0,4667.4
1,0,1,0,1,0,1,0,0,0,1,100,128,0,4663.4
1,0,1,0,1,0,1,0,0,0,1,0,256,0,11381.8
1,0,1,0,1,0,1,0,0,0,1,10,256,0,5705.4
1,0,1,0,1,0,1,0,0,0,1,20,256,0,5023.8
1,0,1,0,1,0,1,0,0,0,1,30,256,0,4848.8
1,0,1,0,1,0,1,0,0,0,1,40,256,0,4832.2
1,0,1,0,1,0,1,0,0,0,1,50,256,0,4859.2
1,0,1,0,1,0,1,0,0,0,1,60,256,0,4701
1,0,1,0,1,0,1,0,0,0,1,70,256,0,4787.4
1,0,1,0,1,0,1,0,0,0,1,80,256,0,4692.4
1,0,1,0,1,0,1,0,0,0,1,90,256,0,4735.6
1,0,1,0,1,0,1,0,0,0,1,100,256,0,4663.8
1,0,1,0,1,0,1,0,0,0,1,0,512,0,11406.4
1,0,1,0,1,0,1,0,0,0,1,10,512,0,5724.6
1,0,1,0,1,0,1,0,0,0,1,20,512,0,5030.8
1,0,1,0,1,0,1,0,0,0,1,30,512,0,4842.2
1,0,1,0,1,0,1,0,0,0,1,40,512,0,4854.8
1,0,1,0,1,0,1,0,0,0,1,50,512,0,4873.2
1,0,1,0,1,0,1,0,0,0,1,60,512,0,4706
1,0,1,0,1,0,1,0,0,0,1,70,512,0,4750.2
1,0,1,0,1,0,1,0,0,0,1,80,512,0,4686
1,0,1,0,1,0,1,0,0,0,1,90,512,0,4651.4
1,0,1,0,1,0,1,0,0,0,1,100,512,0,4664.8
1,0,1,0,1,0,1,0,0,0,1,0,1024,0,11389.2
1,0,1,0,1,0,1,0,0,0,1,10,1024,0,5705.6
1,0,1,0,1,0,1,0,0,0,1,20,1024,0,5026.4
1,0,1,0,1,0,1,0,0,0,1,30,1024,0,4836.4
1,0,1,0,1,0,1,0,0,0,1,40,1024,0,4937
1,0,1,0,1,0,1,0,0,0,1,50,1024,0,4860.4
1,0,1,0,1,0,1,0,0,0,1,60,1024,0,4705.4
1,0,1,0,1,0,1,0,0,0,1,70,1024,0,4754
1,0,1,0,1,0,1,0,0,0,1,80,1024,0,4697.6
1,0,1,0,1,0,1,0,0,0,1,90,1024,0,4660.4
1,0,1,0,1,0,1,0,0,0,1,100,1024,0,4648.4
1,0,1,0,1,0,1,0,0,0,1,0,2048,0,11381
1,0,1,0,1,0,1,0,0,0,1,10,2048,0,5737
1,0,1,0,1,0,1,0,0,0,1,20,2048,0,5042.2
1,0,1,0,1,0,1,0,0,0,1,30,2048,0,4885
1,0,1,0,1,0,1,0,0,0,1,40,2048,0,4851.2
1,0,1,0,1,0,1,0,0,0,1,50,2048,0,4866.4
1,0,1,0,1,0,1,0,0,0,1,60,2048,0,4719.8
1,0,1,0,1,0,1,0,0,0,1,70,2048,0,4754.4
1,0,1,0,1,0,1,0,0,0,1,80,2048,0,4683.6
1,0,1,0,1,0,1,0,0,0,1,90,2048,0,4673.8
1,0,1,0,1,0,1,0,0,0,1,100,2048,0,4653.6
1,0,1,0,1,0,1,0,0,0,1,0,4096,0,11378.4
1,0,1,0,1,0,1,0,0,0,1,10,4096,0,5730.8
1,0,1,0,1,0,1,0,0,0,1,20,4096,0,5045
1,0,1,0,1,0,1,0,0,0,1,30,4096,0,4808.8
1,0,1,0,1,0,1,0,0,0,1,40,4096,0,4855.4
1,0,1,0,1,0,1,0,0,0,1,50,4096,0,4867
1,0,1,0,1,0,1,0,0,0,1,60,4096,0,4702.4
1,0,1,0,1,0,1,0,0,0,1,70,4096,0,4769.6
1,0,1,0,1,0,1,0,0,0,1,80,4096,0,4695.6
1,0,1,0,1,0,1,0,0,0,1,90,4096,0,4729.8
1,0,1,0,1,0,1,0,0,0,1,100,4096,0,4649.2
1,0,1,0,1,0,1,0,0,0,1,0,1,2,11374.2
1,0,1,0,1,0,1,0,0,0,1,10,1,2,11188.2
1,0,1,0,1,0,1,0,0,0,1,20,1,2,11182
1,0,1,0,1,0,1,0,0,0,1,30,1,2,11166
1,0,1,0,1,0,1,0,0,0,1,40,1,2,11155.8
1,0,1,0,1,0,1,0,0,0,1,50,1,2,11158.8
1,0,1,0,1,0,1,0,0,0,1,60,1,2,11163
1,0,1,0,1,0,1,0,0,0,1,70,1,2,11114.2
1,0,1,0,1,0,1,0,0,0,1,80,1,2,11200
1,0,1,0,1,0,1,0,0,0,1,90,1,2,11187.8
1,0,1,0,1,0,1,0,0,0,1,100,1,2,11189
1,0,1,0,1,0,1,0,0,0,1,0,2,2,11443
1,0,1,0,1,0,1,0,0,0,1,10,2,2,7732
1,0,1,0,1,0,1,0,0,0,1,20,2,2,7425.8
1,0,1,0,1,0,1,0,0,0,1,30,2,2,7411
1,0,1,0,1,0,1,0,0,0,1,40,2,2,7444.2
1,0,1,0,1,0,1,0,0,0,1,50,2,2,7403.6
1,0,1,0,1,0,1,0,0,0,1,60,2,2,7380.6
1,0,1,0,1,0,1,0,0,0,1,70,2,2,7533.8
1,0,1,0,1,0,1,0,0,0,1,80,2,2,7454.6
1,0,1,0,1,0,1,0,0,0,1,90,2,2,7436.4
1,0,1,0,1,0,1,0,0,0,1,100,2,2,7424
1,0,1,0,1,0,1,0,0,0,1,0,4,2,11371.4
1,0,1,0,1,0,1,0,0,0,1,10,4,2,6142
1,0,1,0,1,0,1,0,0,0,1,20,4,2,5678.8
1,0,1,0,1,0,1,0,0,0,1,30,4,2,5494.2
1,0,1,0,1,0,1,0,0,0,1,40,4,2,5499.4
1,0,1,0,1,0,1,0,0,0,1,50,4,2,5516.8
1,0,1,0,1,0,1,0,0,0,1,60,4,2,5413.8
1,0,1,0,1,0,1,0,0,0,1,70,4,2,5485.8
1,0,1,0,1,0,1,0,0,0,1,80,4,2,5515
1,0,1,0,1,0,1,0,0,0,1,90,4,2,5481
1,0,1,0,1,0,1,0,0,0,1,100,4,2,5401.8
1,0,1,0,1,0,1,0,0,0,1,0,8,2,11385.2
1,0,1,0,1,0,1,0,0,0,1,10,8,2,5993.4
1,0,1,0,1,0,1,0,0,0,1,20,8,2,5311
1,0,1,0,1,0,1,0,0,0,1,30,8,2,5185.2
1,0,1,0,1,0,1,0,0,0,1,40,8,2,5211
1,0,1,0,1,0,1,0,0,0,1,50,8,2,5235.2
1,0,1,0,1,0,1,0,0,0,1,60,8,2,5161
1,0,1,0,1,0,1,0,0,0,1,70,8,2,5147.4
1,0,1,0,1,0,1,0,0,0,1,80,8,2,5136.2
1,0,1,0,1,0,1,0,0,0,1,90,8,2,5046.6
1,0,1,0,1,0,1,0,0,0,1,100,8,2,5037.4
1,0,1,0,1,0,1,0,0,0,1,0,16,2,11402.8
1,0,1,0,1,0,1,0,0,0,1,10,16,2,5893.6
1,0,1,0,1,0,1,0,0,0,1,20,16,2,5236.4
1,0,1,0,1,0,1,0,0,0,1,30,16,2,5015.2
1,0,1,0,1,0,1,0,0,0,1,40,16,2,5082.4
1,0,1,0,1,0,1,0,0,0,1,50,16,2,5005.6
1,0,1,0,1,0,1,0,0,0,1,60,16,2,4957.6
1,0,1,0,1,0,1,0,0,0,1,70,16,2,5001.4
1,0,1,0,1,0,1,0,0,0,1,80,16,2,4991.8
1,0,1,0,1,0,1,0,0,0,1,90,16,2,4913.6
1,0,1,0,1,0,1,0,0,0,1,100,16,2,4906.2
1,0,1,0,1,0,1,0,0,0,1,0,32,2,11389.6
1,0,1,0,1,0,1,0,0,0,1,10,32,2,5779.4
1,0,1,0,1,0,1,0,0,0,1,20,32,2,5159
1,0,1,0,1,0,1,0,0,0,1,30,32,2,4937.2
1,0,1,0,1,0,1,0,0,0,1,40,32,2,4921.4
1,0,1,0,1,0,1,0,0,0,1,50,32,2,4879.4
1,0,1,0,1,0,1,0,0,0,1,60,32,2,4776
1,0,1,0,1,0,1,0,0,0,1,70,32,2,4785.2
1,0,1,0,1,0,1,0,0,0,1,80,32,2,4686.8
1,0,1,0,1,0,1,0,0,0,1,90,32,2,4691.2
1,0,1,0,1,0,1,0,0,0,1,100,32,2,4762.4
1,0,1,0,1,0,1,0,0,0,1,0,64,2,11373.8
1,0,1,0,1,0,1,0,0,0,1,10,64,2,5711.8
1,0,1,0,1,0,1,0,0,0,1,20,64,2,5025.6
1,0,1,0,1,0,1,0,0,0,1,30,64,2,4835.2
1,0,1,0,1,0,1,0,0,0,1,40,64,2,4877.2
1,0,1,0,1,0,1,0,0,0,1,50,64,2,4860.4
1,0,1,0,1,0,1,0,0,0,1,60,64,2,4704.6
1,0,1,0,1,0,1,0,0,0,1,70,64,2,4752.8
1,0,1,0,1,0,1,0,0,0,1,80,64,2,4717.4
1,0,1,0,1,0,1,0,0,0,1,90,64,2,4653.2
1,0,1,0,1,0,1,0,0,0,1,100,64,2,4641.6
1,0,1,0,1,0,1,0,0,0,1,0,128,2,11402.2
1,0,1,0,1,0,1,0,0,0,1,10,128,2,5739
1,0,1,0,1,0,1,0,0,0,1,20,128,2,5035
1,0,1,0,1,0,1,0,0,0,1,30,128,2,4826
1,0,1,0,1,0,1,0,0,0,1,40,128,2,4863.2
1,0,1,0,1,0,1,0,0,0,1,50,128,2,4850.2
1,0,1,0,1,0,1,0,0,0,1,60,128,2,4707.8
1,0,1,0,1,0,1,0,0,0,1,70,128,2,4764.2
1,0,1,0,1,0,1,0,0,0,1,80,128,2,4663.4
1,0,1,0,1,0,1,0,0,0,1,90,128,2,4671
1,0,1,0,1,0,1,0,0,0,1,100,128,2,4657.8
1,0,1,0,1,0,1,0,0,0,1,0,256,2,11374.2
1,0,1,0,1,0,1,0,0,0,1,10,256,2,5723.6
1,0,1,0,1,0,1,0,0,0,1,20,256,2,5047.2
1,0,1,0,1,0,1,0,0,0,1,30,256,2,4830.6
1,0,1,0,1,0,1,0,0,0,1,40,256,2,4854.2
1,0,1,0,1,0,1,0,0,0,1,50,256,2,4854
1,0,1,0,1,0,1,0,0,0,1,60,256,2,4719.6
